SAZO,NEC,Necochea Airport,M,-38.4964,-58.8172,-38.4829,-58.8072,AR,Necochea
SAZP,PEH,Comodoro Pedro Zanni Airport,M,-35.8513,-61.8576,-35.8378,-61.8576,AR,Pehuajó
SAZR,RSA,Santa Rosa Airport,M,-36.5985,-64.2782,-36.5782,-64.2732,AR,Santa Rosa
SAZS,BRC,San Carlos De Bariloche Airport,M,-41.1556,-71.1703,-41.1468,-71.1448,AR,San Carlos de Bariloche
SAZT,TDL,Héroes De Malvinas Airport,M,-37.2457,-59.2299,-37.2229,-59.2274,AR,Tandil
SAZV,VLG,Villa Gesell Airport,M,-37.2371,-57.0393,-37.2337,-57.0192,AR,Villa Gesell
SAZW,CUT,Cutral-Co Airport,M,-38.9446,-69.2743,-38.9358,-69.2550,AR,Cutral-Co
SAZY,CPC,Aviador C. Campos Airport,M,-40.0796,-71.1509,-40.0712,-71.1236,AR,Chapelco/San Martin de los Andes
SBAA,CDJ,Conceição do Araguaia Airport,M,-8.3483,-49.3015,,,BR,Conceição Do Araguaia
SBAF,0,Campo Délio Jardim de Mattos Airport,M,-22.8751,-43.3847,,,BR,Rio De Janeiro
SBAN,APS,Base Aérea Airport,M,-16.2292,-48.9643,,,BR,Anápolis
SBAQ,AQA,Araraquara Airport,M,-21.8120,-48.1330,,,BR,Araraquara
SBAR,AJU,Santa Maria Airport,M,-10.9840,-37.0703,,,BR,Aracaju
SBAT,AFL,Alta Floresta Airport,M,-9.8664,-56.1050,,,BR,Alta Floresta
SBAU,ARU,Araçatuba Airport,M,-21.1413,-50.4247,,,BR,Araçatuba
SBBE,BEL,Val de Cans/Júlio Cezar Ribeiro International Airport,L,-1.3793,-48.4763,,,BR,Belém
SBBG,BGX,Comandante Gustavo Kraemer Airport,M,-31.3905,-54.1122,,,BR,Bagé
SBBH,PLU,Pampulha - Carlos Drummond de Andrade Airport,M,-19.8512,-43.9506,,,BR,Belo Horizonte
SBBI,BFH,Bacacheri Airport,M,-25.4051,-49.2320,,,BR,Curitiba
SBBQ,QAK,Major Brigadeiro Doorgal Borges Airport,M,-21.2672,-43.7611,,,BR,Barbacena
SBBR,BSB,Presidente Juscelino Kubistschek International Airport,L,-15.8692,-47.9208,,,BR,Brasília
SBBT,BAT,Chafei Amsei Airport,M,-20.5845,-48.5941,,,BR,Barretos
SBBU,BAU,Bauru Airport,M,-22.3450,-49.0538,,,BR,Bauru
SBBV,BVB,Atlas Brasil Cantanhede Airport,M,2.8414,-60.6922,,,BR,Boa Vista
SBBW,BPG,Barra do Garças Airport,M,-15.8613,-52.3889,,,BR,Barra Do Garças
SBBZ,BZC,Umberto Modiano Airport,M,-22.7710,-41.9629,,,BR,Cabo Frio
SBCA,CAC,Cascavel Airport,M,-25.0003,-53.5008,,,BR,Cascavel
SBCC,,Cachimbo Airport,M,-9.3339,-54.9654,,,BR,Novo Progresso
SBCF,CNF,Tancredo Neves International Airport,L,-19.6244,-43.9719,,,BR,Belo Horizonte
SBCG,CGR,Campo Grande Airport,M,-20.4687,-54.6725,,,BR,Campo Grande
SBCH,XAP,Chapecó Airport,M,-27.1342,-52.6566,,,BR,Chapecó
SBCI,CLN,Brig. Lysias Augusto Rodrigues Airport,M,-7.3204,-47.4587,,,BR,Carolina
SBCJ,CKS,Carajás Airport,M,-6.1153,-50.0014,,,BR,Carajás
SBCM,CCM,Diomício Freitas Airport,M,-28.7244,-49.4214,,,BR,Criciúma
SBCO,QNS,Canoas Airport,M,-29.9459,-51.1444,,,BR,Porto Alegre
SBCP,CAW,Bartolomeu Lisandro Airport,M,-21.6983,-41.3017,,,BR,Campos Dos Goytacazes
SBCR,CMG,Corumbá International Airport,M,-19.0119,-57.6714,,,BR,Corumbá
SBCT,CWB,Afonso Pena Airport,L,-25.5285,-49.1758,,,BR,Curitiba
SBCV,CRQ,Caravelas Airport,M,-17.6523,-39.2531,,,BR,Caravelas
SBCX,CXJ,Hugo Cantergiani Regional Airport,M,-29.1971,-51.1875,,,BR,Caxias Do Sul
SBCY,CGB,Marechal Rondon Airport,M,-15.6529,-56.1167,,,BR,Cuiabá
SBCZ,CZS,Cruzeiro do Sul Airport,M,-7.5999,-72.7695,,,BR,Cruzeiro Do Sul
SBDN,PPB,Presidente Prudente Airport,M,-22.1751,-51.4246,,,BR,Presidente Prudente
SBEG,MAO,Eduardo Gomes International Airport,M,-3.0386,-60.0497,,,BR,Manaus
SBEK,JCR,Jacareacanga Airport,M,-6.2332,-57.7769,,,BR,Jacareacanga
SBFI,IGU,Cataratas International Airport,M,-25.6003,-54.4850,,,BR,Foz Do Iguaçu
SBFL,FLN,Hercílio Luz International Airport,L,-27.6703,-48.5525,,,BR,Florianópolis
SBFN,FEN,Fernando de Noronha Airport,M,-3.8549,-32.4233,,,BR,Fernando De Noronha
SBFZ,FOR,Pinto Martins International Airport,M,-3.7763,-38.5326,,,BR,Fortaleza
SBGL,GIG,Galeão - Antônio Carlos Jobim International Airport,L,-22.8100,-43.2506,,,BR,Rio De Janeiro
SBGM,GJM,Guajará-Mirim Airport,M,-10.7864,-65.2848,,,BR,Guajará-Mirim
SBGO,GYN,Santa Genoveva Airport,M,-16.6320,-49.2207,,,BR,Goiânia
SBGR,GRU,Guarulhos - Governador André Franco Montoro International Airport,L,-23.4356,-46.4731,,,BR,São Paulo
SBGW,GUJ,Guaratinguetá Airport,M,-22.7916,-45.2048,,,BR,Guaratinguetá
SBHT,ATM,Altamira Airport,M,-3.2539,-52.2540,,,BR,Altamira
SBIC,ITA,Itacoatiara Airport,M,-3.1273,-58.4812,,,BR,Itacoatiara
SBIH,ITB,Itaituba Airport,M,-4.2423,-56.0007,,,BR,Itaituba
SBIL,IOS,Bahia - Jorge Amado Airport,M,-14.8160,-39.0332,,,BR,Ilhéus
SBIP,IPN,Usiminas Airport,M,-19.4707,-42.4876,,,BR,Ipatinga
SBIZ,IMP,Prefeito Renato Moreira Airport,M,-5.5313,-47.4600,,,BR,Imperatriz
SBJF,JDF,Francisco de Assis Airport,M,-21.7915,-43.3868,,,BR,Juiz De Fora
SBJP,JPA,Presidente Castro Pinto International Airport,M,-7.1458,-34.9486,,,BR,João Pessoa
SBJV,JOI,Lauro Carneiro de Loyola Airport,M,-26.2245,-48.7974,,,BR,Joinville
SBKG,CPV,Presidente João Suassuna Airport,M,-7.2699,-35.8964,,,BR,Campina Grande
SBKP,VCP,Viracopos International Airport,M,-23.0074,-47.1345,,,BR,Campinas
SBLJ,LAJ,Lages Airport,M,-27.7821,-50.2815,,,BR,Lages
SBLN,LIP,Lins Airport,M,-21.6640,-49.7305,,,BR,Lins
SBLO,LDB,Governador José Richa Airport,M,-23.3336,-51.1301,,,BR,Londrina
SBLP,LAZ,Bom Jesus da Lapa Airport,M,-13.2621,-43.4081,,,BR,Bom Jesus Da Lapa
SBMA,MAB,João Correa da Rocha Airport,M,-5.3686,-49.1380,,,BR,Marabá
SBMC,MQH,Minaçu Airport,M,-13.5491,-48.1953,,,BR,Minaçu
SBMD,MEU,Monte Dourado Airport,M,-0.8898,-52.6022,,,BR,Almeirim
SBME,MEA,Macaé Airport,M,-22.3430,-41.7660,,,BR,Macaé
SBMG,MGF,Regional de Maringá - Sílvio Nane Junior Airport,M,-23.4794,-52.0122,,,BR,Maringá
SBMK,MOC,Mário Ribeiro Airport,M,-16.7069,-43.8189,,,BR,Montes Claros
SBML,MII,Marília Airport,M,-22.1969,-49.9264,,,BR,Marília
SBMN,PLL,Ponta Pelada Airport,M,-3.1460,-59.9863,,,BR,Manaus
SBMO,MCZ,Zumbi dos Palmares Airport,M,-9.5108,-35.7917,,,BR,Maceió
SBMQ,MCP,Alberto Alcolumbre Airport,M,0.0507,-51.0722,,,BR,Macapá
SBMS,MVF,Dix-Sept Rosado Airport,M,-5.2019,-37.3643,,,BR,Mossoró
SBMT,,Campo de Marte Airport,M,-23.5091,-46.6378,,,BR,São Paulo
SBMY,MNX,Manicoré Airport,M,-5.8114,-61.2783,,,BR,Manicoré
SBNF,NVT,Ministro Victor Konder International Airport,M,-26.8800,-48.6514,,,BR,Navegantes
SBNM,GEL,Santo Ângelo Airport,M,-28.2817,-54.1691,,,BR,Santo Ângelo
SBNT,NSA,Augusto Severo Airport,M,-5.9114,-35.2477,,,BR,Natal
SBOI,OYK,Oiapoque Airport,M,3.8555,-51.7969,,,BR,Oiapoque
SBPA,POA,Salgado Filho Airport,M,-29.9944,-51.1714,,,BR,Porto Alegre
SBPC,POO,Poços de Caldas Airport,M,-21.8430,-46.5679,,,BR,Poços De Caldas
SBPF,PFB,Lauro Kurtz Airport,M,-28.2440,-52.3266,,,BR,Passo Fundo
SBPJ,PMW,Brigadeiro Lysias Rodrigues Airport,M,-10.2915,-48.3570,,,BR,Palmas
SBPK,PET,Pelotas Airport,M,-31.7184,-52.3277,,,BR,Pelotas
SBPL,PNZ,Senador Nilo Coelho Airport,M,-9.3624,-40.5691,,,BR,Petrolina
SBPN,PNB,Porto Nacional Airport,M,-10.7194,-48.3997,,,BR,Porto Nacional
SBPP,PMG,Ponta Porã Airport,M,-22.5496,-55.7026,,,BR,Ponta Porã
SBPS,BPS,Porto Seguro Airport,M,-16.4386,-39.0809,,,BR,Porto Seguro
SBPV,PVH,Governador Jorge Teixeira de Oliveira Airport,M,-8.7093,-63.9023,,,BR,Porto Velho
SBQV,VDC,Vitória da Conquista Airport,M,-14.8628,-40.8631,,,BR,Vitória Da Conquista
SBRB,RBR,Plácido de Castro Airport,M,-9.8689,-67.8981,,,BR,Rio Branco
SBRF,REC,Guararapes - Gilberto Freyre International Airport,M,-8.1265,-34.9236,,,BR,Recife
SBRJ,SDU,Santos Dumont Airport,M,-22.9105,-43.1631,,,BR,Rio De Janeiro
SBRP,RAO,Leite Lopes Airport,M,-21.1364,-47.7767,,,BR,Ribeirão Preto
SBSC,SNZ,Santa Cruz Airport,M,-22.9324,-43.7191,,,BR,Rio De Janeiro
SBSG,NAT,Governador Aluízio Alves International Airport,M,-5.7681,-35.3761,,,BR,Natal
SBSJ,SJK,Professor Urbano Ernesto Stumpf Airport,M,-23.2292,-45.8615,,,BR,São José Dos Campos
SBSL,SLZ,Marechal Cunha Machado International Airport,M,-2.5854,-44.2341,,,BR,São Luís
SBSM,RIA,Santa Maria Airport,M,-29.7114,-53.6882,,,BR,Santa Maria
SBSN,STM,Maestro Wilson Fonseca Airport,M,-2.4247,-54.7858,,,BR,Santarém
SBSP,CGH,Congonhas Airport,L,-23.6261,-46.6564,,,BR,São Paulo
SBSR,SJP,Prof. Eribelto Manoel Reino State Airport,M,-20.8166,-49.4065,,,BR,São José Do Rio Preto
SBST,SSZ,Base Aérea de Santos Airport,M,-23.9281,-46.2997,,,BR,Guarujá
SBSV,SSA,Deputado Luiz Eduardo Magalhães International Airport,L,-12.9086,-38.3225,,,BR,Salvador
SBTA,QHP,Base de Aviação de Taubaté Airport,M,-23.0401,-45.5160,,,BR,Taubaté
SBTB,TMT,Trombetas Airport,M,-1.4896,-56.3968,,,BR,Oriximiná
SBTE,THE,Senador Petrônio Portela Airport,M,-5.0599,-42.8235,,,BR,Teresina
SBTF,TFF,Tefé Airport,M,-3.3829,-64.7241,,,BR,Tefé
SBTK,TRQ,Tarauacá Airport,M,-8.1553,-70.7833,,,BR,Tarauacá
SBTL,TEC,Telêmaco Borba Airport,M,-24.3178,-50.6516,,,BR,Telêmaco Borba
SBTS,OBI,Tiriós Airport,M,2.2235,-55.9461,,,BR,Óbidos
SBTT,TBT,Tabatinga Airport,M,-4.2557,-69.9358,,,BR,Tabatinga
SBTU,TUR,Tucuruí Airport,M,-3.7860,-49.7203,,,BR,Tucuruí
SBUA,SJL,São Gabriel da Cachoeira Airport,M,-0.1484,-66.9855,,,BR,São Gabriel Da Cachoeira
SBUF,PAV,Paulo Afonso Airport,M,-9.4009,-38.2506,,,BR,Paulo Afonso
SBUG,URG,Rubem Berta Airport,M,-29.7822,-57.0382,,,BR,Uruguaiana
SBUL,UDI,Ten. Cel. Aviador César Bombonato Airport,M,-18.8836,-48.2253,,,BR,Uberlândia
SBUR,UBA,Mário de Almeida Franco Airport,M,-19.7647,-47.9661,,,BR,Uberaba
SBVG,VAG,Major Brigadeiro Trompowsky Airport,M,-21.5901,-45.4733,,,BR,Varginha
SBVH,BVH,Vilhena Airport,M,-12.6944,-60.0983,,,BR,Vilhena
SBVT,VIX,Eurico de Aguiar Salles Airport,M,-20.2581,-40.2864,,,BR,Vitória
SBYS,QPS,Campo Fontenelle Airport,M,-21.9846,-47.3348,,,BR,Pirassununga
SBZM,IZA,Zona da Mata Regional Airport,M,-21.5131,-43.1731,,,BR,Juiz de Fora
SCAR,ARI,Chacalluta Airport,M,-18.3578,-70.3421,-18.3392,-70.3353,CL,Arica
SCAT,CPO,Desierto de Atacama Airport,M,-27.2711,-70.7801,-27.2514,-70.7783,CL,Copiapo
SCBA,BBA,Balmaceda Airport,M,-45.9179,-71.7054,-45.9142,-71.6735,CL,Balmaceda
SCBE,TOQ,Barriles Airport,M,-22.1463,-70.0680,-22.1359,-70.0578,CL,Tocopilla
SCCC,CCH,Chile Chico Airport,M,-46.5873,-71.6928,-46.5794,-71.6820,CL,Chile Chico
SCCF,CJC,El Loa Airport,M,-22.4990,-68.9176,-22.4974,-68.8896,CL,Calama
SCCH,YAI,Gral. Bernardo O´Higgins Airport,M,-36.5881,-72.0383,-36.5769,-72.0245,CL,Chillan
SCCI,PUQ,Pdte. carlos Ibañez del Campo Airport,M,-53.0138,-70.8753,-52.9948,-70.8338,CL,Punta Arenas
SCCY,GXQ,Teniente Vidal Airport,M,-45.5990,-72.1132,-45.5894,-72.0991,CL,Coyhaique
SCDA,IQQ,Diego Aracena Airport,M,-20.5503,-70.1821,-20.5201,-70.1805,CL,Iquique
SCEL,SCL,Comodoro Arturo Merino Benítez International Airport,L,-33.4099,-70.8037,-33.3719,-70.7852,CL,Santiago
SCES,ESR,Ricardo García Posada Airport,M,-26.3113,-69.7767,-26.3109,-69.7537,CL,El Salvador
SCFA,ANF,Cerro Moreno Airport,M,-23.4561,-70.4466,-23.4328,-70.4436,CL,Antofagasta
SCFM,WPR,Capitan Fuentes Martinez Airport Airport,M,-53.2576,-70.3369,-53.2452,-70.3015,CL,Porvenir
SCGZ,WPU,Guardiamarina Zañartu Airport,M,-54.9312,-67.6375,-54.9310,-67.6150,CL,Puerto Williams
SCHR,LGR,Cochrane Airport,M,-47.2441,-72.5951,-47.2436,-72.5817,CL,Cochrane
SCIE,CCP,Carriel Sur Airport,M,-36.7820,-73.0686,-36.7633,-73.0576,CL,Concepcion
SCIP,IPC,Mataveri Airport,M,-27.1716,-109.4370,-27.1580,-109.4070,CL,Isla De Pascua
SCJO,ZOS,Cañal Bajo Carlos - Hott Siebert Airport,M,-40.6182,-73.0652,-40.6043,-73.0568,CL,Osorno
SCLL,VLR,Vallenar Airport,M,-28.5973,-70.7631,-28.5955,-70.7489,CL,Vallenar
SCNT,PNT,Tte. Julio Gallardo Airport,M,-51.6754,-72.5394,-51.6676,-72.5173,CL,Puerto Natales
SCRA,CNR,Chañaral Airport,M,-26.3333,-70.6133,-26.3318,-70.6013,CL,Chañaral
SCRG,QRC,De La Independencia Airport,M,-34.1799,-70.7811,-34.1676,-70.7703,CL,Rancagua
SCSE,LSC,La Florida Airport,M,-29.9200,-71.2085,-29.9124,-71.1905,CL,La Serena-Coquimbo
SCTC,ZCO,Maquehue Airport,M,-38.7698,-72.6461,-38.7638,-72.6281,CL,Temuco
SCTE,PMC,El Tepual Airport,M,-41.4508,-73.0944,-41.4270,-73.0935,CL,Puerto Montt
SCTL,TLX,Panguilemo Airport,M,-35.3817,-71.6055,-35.3739,-71.5978,CL,Talca
SCTN,WCH,Chaitén Airport,M,-42.9375,-72.7051,-42.9281,-72.6932,CL,Chaiten
SCTO,ZIC,Victoria Airport,M,-38.2501,-72.3504,-38.2410,-72.3468,CL,Victoria
SCTT,TTC,Las Breas Airport,M,-25.5693,-70.3782,-25.5593,-70.3736,CL,Taltal
SCVD,ZAL,Pichoy Airport,M,-39.6594,-73.0865,-39.6405,-73.0858,CL,Valdivia
SCVM,KNA,Viña del mar Airport,M,-32.9544,-71.4860,-32.9448,-71.4712,CL,Viña Del Mar
SD-0001,,Wadi Seidna Air Base,M,15.8174,32.5160,,,SD,Khartoum
SDZY,IZA,Zona da Mata Regional Airport,M,-21.5131,-43.1731,,,BR,Juiz De Fora
SEAM,ATF,Chachoán Airport,M,-1.2206,-78.5763,-1.2035,-78.5730,EC,Ambato
SECO,OCC,Francisco De Orellana Airport,M,-0.4693,-76.9919,-0.4526,-76.9837,EC,Coca
SECU,CUE,Mariscal Lamar Airport,M,-2.8947,-78.9911,-2.8842,-78.9777,EC,Cuenca
SEGU,GYE,José Joaquín de Olmedo International Airport,M,-2.1683,-79.8899,-2.1466,-79.8772,EC,Guayaquil
SELT,LTX,Cotopaxi International Airport,L,-0.9235,-78.6170,-0.8902,-78.6145,EC,Latacunga
SEMA,MRR,Jose Maria Velasco Ibarra Airport,M,-4.3830,-79.9420,-4.3735,-79.9400,EC,Macará
SEMC,XMS,Coronel E Carvajal Airport,M,-2.3101,-78.1236,-2.2882,-78.1180,EC,Macas
SEMH,MCH,General Manuel Serrano Airport,M,-3.2752,-79.9658,-3.2626,-79.9574,EC,Machala
SEMT,MEC,Eloy Alfaro International Airport,M,-0.9533,-80.6894,-0.9388,-80.6682,EC,Manta
SEPV,PVO,Reales Tamarindos Airport,M,-1.0480,-80.4803,-1.0353,-80.4641,EC,Portoviejo
SEQM,UIO,Nuevo Aeropuerto Internacional Mariscal Sucre,L,-0.1292,-78.3575,,,EC,Quito
SESA,SNC,General Ulpiano Paez Airport,M,-2.2169,-80.9936,-2.2020,-80.9767,EC,Salinas
SETR,TPC,Tarapoa Airport,M,-0.1269,-76.3438,-0.1190,-76.3317,EC,Tarapoa
SETU,TUA,Teniente Coronel Luis a Mantilla Airport,M,0.8031,-77.7171,0.8159,-77.6990,EC,Tulcán
SFAL,PSY,Stanley Airport,M,-51.6871,-57.7816,-51.6840,-57.7671,FK,Stanley
SGAS,ASU,Silvio Pettirossi International Airport,M,-25.2546,-57.5227,-25.2251,-57.5155,PY,Asunción
SGAY,AYO,Juan De Ayolas Airport,M,-27.3789,-56.8556,-27.3624,-56.8500,PY,Ayolas
SGES,AGT,Guarani International Airport,M,-25.4671,-54.8546,-25.4439,-54.8326,PY,Ciudad del Este
SGME,ESG,Dr. Luis Maria Argaña International Airport,M,-22.0608,-60.6223,-22.0292,-60.6200,PY,Mariscal Estigarribia
SGPI,PIL,Carlos Miguel Gimenez Airport,M,-26.8882,-58.3200,-26.8747,-58.3174,PY,Pilar
SJTC,JTC,Bauru - Arealva Airport,M,-22.1669,-49.0503,,,BR,Bauru
SKAP,API,Gomez Nino Apiay Air Base,M,4.0751,-73.5739,4.0771,-73.5515,CO,Apiay
SKAR,AXM,El Eden Airport,M,4.4434,-75.7687,4.4622,-75.7643,CO,Armenia
SKAS,PUU,Tres De Mayo Airport,M,0.4980,-76.5019,0.5125,-76.4997,CO,Puerto Asís
SKBC,ELB,Las Flores Airport,M,9.0446,-73.9804,9.0465,-73.9694,CO,El Banco
SKBG,BGA,Palonegro Airport,M,7.1169,-73.1884,7.1361,-73.1811,CO,Bucaramanga
SKBO,BOG,El Dorado International Airport,L,4.6898,-74.1692,4.7134,-74.1247,CO,Bogota
SKBQ,BAQ,Ernesto Cortissoz International Airport,M,10.8792,-74.7897,10.8999,-74.7720,CO,Barranquilla
SKBS,BSC,José Celestino Mutis Airport,M,6.1975,-77.3953,6.2084,-77.3941,CO,Bahía Solano
SKBU,BUN,Gerardo Tobar López Airport,M,3.8192,-76.9952,3.8200,-76.9844,CO,Buenaventura
SKCC,CUC,Camilo Daza International Airport,M,7.9179,-72.5196,7.9403,-72.5082,CO,Cúcuta
SKCG,CTG,Rafael Nuñez International Airport,M,10.4306,-75.5134,10.4541,-75.5125,CO,Cartagena
SKCL,CLO,Alfonso Bonilla Aragon International Airport,M,3.5299,-76.3839,3.5565,-76.3793,CO,Cali
SKCO,TCO,La Florida Airport,M,1.8102,-78.7551,1.8187,-78.7434,CO,Tumaco
SKCU,CAQ,Juan H White Airport,M,7.9634,-75.1997,7.9735,-75.1972,CO,Caucasia
SKCV,CVE,Coveñas Airport,M,9.3970,-75.6960,9.4048,-75.6866,CO,Coveñas
SKCZ,CZU,Las Brujas Airport,M,9.3264,-75.2879,9.3391,-75.2833,CO,Corozal
SKEB,EBG,El Bagre Airport,M,7.5905,-74.8094,7.6024,-74.8085,CO,El Bagre
SKEJ,EJA,Yariguíes Airport,M,7.0174,-73.8110,7.0313,-73.8026,CO,Barrancabermeja
SKFL,FLA,Gustavo Artunduaga Paredes Airport,M,1.5862,-75.5705,1.5921,-75.5583,CO,Florencia
SKGI,GIR,Santiago Vila Airport,M,4.2692,-74.7982,4.2833,-74.7951,CO,Girardot
SKGO,CRC,Santa Ana Airport,M,4.7481,-75.9566,4.7681,-75.9549,CO,Cartago
SKGP,GPI,Juan Casiano Airport,M,2.5646,-77.9004,2.5757,-77.8968,CO,Guapi
SKIB,IBE,Perales Airport,M,4.4163,-75.1394,4.4269,-75.1272,CO,Ibagué
SKIP,IPI,San Luis Airport,M,0.8581,-77.6787,0.8658,-77.6648,CO,Ipiales
SKLC,APO,Antonio Roldan Betancourt Airport,M,7.8035,-76.7214,7.8205,-76.7114,CO,Carepa
SKLM,MCJ,Jorge Isaac Airport,M,11.2325,-72.4969,11.2325,-72.4833,CO,La Mina-Maicao
SKLT,LET,Alfredo Vásquez Cobo International Airport,M,-4.2011,-69.9457,-4.1852,-69.9397,CO,Leticia
SKMD,EOH,Enrique Olaya Herrera Airport,M,6.2088,-75.5926,6.2312,-75.5884,CO,Medellín
SKMG,MGN,Baracoa Airport,M,9.2834,-74.8528,9.2861,-74.8394,CO,Magangué
SKMR,MTR,Los Garzones Airport,M,8.8173,-75.8317,8.8302,-75.8200,CO,Montería
SKMU,MVP,Fabio Alberto Leon Bentley Airport,M,1.2457,-70.2355,1.2616,-70.2323,CO,Mitú
SKMZ,MZL,La Nubia Airport,M,5.0291,-75.4713,5.0301,-75.4581,CO,Manizales
SKNV,NVA,Benito Salas Airport,M,2.9423,-75.2960,2.9580,-75.2920,CO,Neiva
SKOC,OCV,Aguas Claras Airport,M,8.3096,-73.3589,8.3205,-73.3577,CO,Ocaña
SKOT,,Otu Airport,M,7.0064,-74.7170,7.0144,-74.7140,CO,El Rhin
SKPC,PCR,German Olano Airport,M,6.1807,-67.5002,6.1887,-67.4861,CO,Puerto Carreño
SKPD,PDA,Obando Airport,M,3.8455,-67.9078,3.8615,-67.9046,CO,Puerto Inírida
SKPE,PEI,Matecaña International Airport,M,4.8099,-75.7482,4.8154,-75.7308,CO,Pereira
SKPI,PTX,Pitalito Airport,M,1.8544,-76.0916,1.8611,-76.0799,CO,Pitalito
SKPP,PPN,Guillermo León Valencia Airport,M,2.4516,-76.6174,2.4572,-76.6014,CO,Popayán
SKPQ,PAL,German Olano Air Base,M,5.4699,-74.6580,5.4974,-74.6567,CO,La Dorada
SKPS,PSO,Antonio Narino Airport,M,1.3862,-77.2943,1.4063,-77.2886,CO,Pasto
SKPV,PVA,El Embrujo Airport,M,13.3517,-81.3594,13.3621,-81.3574,CO,Providencia
SKPZ,PZA,Paz De Ariporo Airport,M,5.8704,-71.8903,5.8818,-71.8829,CO,Paz De Ariporo
SKQU,MQU,Jose Celestino Mutis Airport,M,5.2044,-74.8840,5.2207,-74.8833,CO,Mariquita
SKRG,MDE,Jose Maria Córdova International Airport,M,6.1487,-75.4232,6.1804,-75.4230,CO,Rionegro
SKRH,RCH,Almirante Padilla Airport,M,11.5260,-72.9335,11.5264,-72.9184,CO,Riohacha
SKSJ,SJE,Jorge E. Gonzalez Torres Airport,M,2.5730,-72.6400,2.5864,-72.6387,CO,San José Del Guaviare
SKSM,SMR,Simón Bolívar International Airport,M,11.1120,-74.2308,11.1273,-74.2305,CO,Santa Marta
SKSP,ADZ,Gustavo Rojas Pinilla International Airport,M,12.5782,-81.7206,12.5890,-81.7017,CO,San Andrés
SKSV,SVI,Eduardo Falla Solano Airport,M,2.1477,-74.7714,2.1566,-74.7613,CO,San Vicente Del Caguán
SKTJ,,Tunja Airport,M,5.5373,-73.3473,5.5455,-73.3417,CO,Tunja
SKTM,TME,Gustavo Vargas Airport,M,6.4464,-71.7681,6.4557,-71.7524,CO,Tame
SKTQ,TQS,Tres Esquinas Air Base,M,0.7421,-75.2417,0.7497,-75.2264,CO,Tres Esquinas
SKUA,,Marandúa Air Base,M,5.5179,-68.6939,5.5383,-68.6725,CO,Marandúa
SKUC,AUC,Santiago Perez Airport,M,7.0676,-70.7464,7.0701,-70.7275,CO,Arauca
SKUI,UIB,El Caraño Airport,M,5.6874,-76.6465,5.6941,-76.6358,CO,Quibdó
SKUL,ULQ,Farfan Airport,M,4.0836,-76.2361,4.0931,-76.2342,CO,Tuluá
SKVP,VUP,Alfonso López Pumarejo Airport,M,10.4257,-73.2511,10.4444,-73.2479,CO,Valledupar
SKVV,VVC,Vanguardia Airport,M,4.1619,-73.6186,4.1739,-73.6089,CO,Villavicencio
SKYP,EYP,El Yopal Airport,M,5.3109,-72.3922,5.3273,-72.3757,CO,El Yopal
SLBJ,BJO,Bermejo Airport,M,-22.7801,-64.3131,-22.7666,-64.3126,BO,Bermejo
SLCB,CBB,Jorge Wilsterman International Airport,M,-17.4320,-66.1911,-17.4090,-66.1645,BO,Cochabamba
SLCO,CIJ,Capitán Aníbal Arab Airport,M,-11.0493,-68.7846,-11.0315,-68.7812,BO,Cobija
SLET,SRZ,El Trompillo Airport,M,-17.8218,-63.1793,-17.8014,-63.1637,BO,Santa Cruz
SLLP,LPB,El Alto International Airport,M,-16.5139,-68.2110,-16.5041,-68.1735,BO,La Paz / El Alto
SLOR,ORU,Juan Mendoza Airport,M,-17.9737,-67.0823,-17.9515,-67.0647,BO,Oruro
SLPO,POI,Capitan Nicolas Rojas Airport,M,-19.5501,-65.7347,-19.5361,-65.7127,BO,Potosí
SLPS,PSZ,Capitán Av. Salvador Ogaya G. airport,M,-18.9830,-57.8256,-18.9676,-57.8156,BO,Puerto Suárez
SLSA,SBL,Santa Ana Del Yacuma Airport,M,-13.7674,-65.4398,-13.7570,-65.4305,BO,Santa Ana del Yacuma
SLSU,SRE,Juana Azurduy De Padilla Airport,M,-19.0160,-65.2984,-18.9981,-65.2791,BO,Sucre
SLTJ,TJA,Capitan Oriel Lea Plaza Airport,M,-21.5635,-64.7134,-21.5480,-64.6892,BO,Tarija
SLTR,TDD,Teniente Av. Jorge Henrich Arauz Airport,M,-14.8264,-64.9259,-14.8111,-64.9101,BO,Trinidad
SLVM,VLM,Teniente Coronel Rafael Pabón Airport,M,-21.2614,-63.4062,-21.2479,-63.4050,BO,Villamontes
SLVR,VVI,Viru Viru International Airport,M,-17.6580,-63.1443,-17.6315,-63.1264,BO,Santa Cruz
SLYA,BYC,Yacuiba Airport,M,-21.9698,-63.6552,-21.9520,-63.6481,BO,Yacuíba
SMJP,PBM,Johan Adolf Pengel International Airport,M,5.4527,-55.2035,5.4529,-55.1721,SR,Zandery
SO-0001,,K50 International Airport,M,2.0053,44.9866,,,SO,Mogadishu
SOCA,CAY,Cayenne-Rochambeau Airport,M,4.8138,-52.3735,4.8258,-52.3474,GF,Cayenne / Rochambeau
SOOG,OXP,Saint-Georges-de-l'Oyapock Airport,M,3.8924,-51.8058,3.9028,-51.8024,GF,Saint-Georges-de-l'Oyapock Airport
SPAY,,Teniente General Gerardo Pérez Pinedo Airport,M,-10.7339,-73.7714,-10.7244,-73.7617,PE,Atalaya
